X,Y
13.14047,52.35866
13.14048,52.35857
13.1405,52.35778
13.1405,52.35777
13.1405,52.35768
13.14051,52.35758
13.14051,52.35749
13.14052,52.35721
13.14053,52.35699
13.14054,52.35622
13.14054,52.35592
13.14057,52.35492
13.14058,52.35484
13.14059,52.35456
13.14059,52.35454
13.14059,52.35426
13.14059,52.35422
13.1406,52.35376
13.14061,52.35359
13.14061,52.35348
13.14061,52.3534
13.14061,52.35312
13.14062,52.35304
13.14061,52.35295
13.14064,52.35203
13.14065,52.35175
13.14065,52.35168
13.14066,52.35128
13.14067,52.35109
13.14067,52.35078
13.14068,52.35048
13.14068,52.35037
13.14069,52.34988
13.1407,52.34946
13.14071,52.34916
13.14072,52.34861
13.14073,52.34852
13.14074,52.34786
13.14076,52.34703
13.14076,52.34694
13.14077,52.34664
13.14077,52.3464
13.14078,52.3461
13.14078,52.34577
13.14079,52.34568
13.14079,52.34531
13.14079,52.34512
13.14079,52.34482
13.14077,52.34455
13.14077,52.34454
13.14077,52.34448
13.14076,52.34437
13.14075,52.34437
13.14075,52.3443
13.14073,52.34416
13.14071,52.34401
13.14069,52.34388
13.14068,52.34384
13.14064,52.34367
13.14054,52.34327
13.14051,52.34318
13.14046,52.34301
13.14039,52.34282
13.14027,52.34252
13.1401,52.34214
13.14008,52.34209
13.1399,52.34176
13.13984,52.34166
13.13974,52.3415
13.13963,52.34132
13.13954,52.34118
13.13942,52.341
13.13938,52.34096
13.13926,52.34079
13.13918,52.34069
13.1391,52.34059
13.13904,52.34052
13.13888,52.34034
13.13871,52.34014
13.13865,52.34008
13.13847,52.3399
13.13815,52.33958
13.13809,52.33953
13.13799,52.33944
13.13798,52.33944
13.1379,52.33937
13.13784,52.33932
13.13762,52.33912
13.13746,52.33899
13.1373,52.33886
13.13698,52.33862
13.1361,52.33804
13.13593,52.33794
13.13581,52.33787
13.13554,52.3377
13.1355,52.33768
13.13508,52.33746
13.13488,52.33736
13.13467,52.33725
13.13427,52.33706
13.1342,52.33703
13.13391,52.33691
13.13359,52.33677
13.13325,52.33664
13.13275,52.33646
13.13262,52.33641
13.13209,52.33624
13.13163,52.33609
13.13042,52.33574
13.13039,52.33573
13.1298,52.33556
13.12875,52.33526
13.12867,52.33524
13.12821,52.33511
13.12741,52.33488
13.12688,52.33473
13.12667,52.33467
13.12554,52.33435
13.12421,52.33396
13.1241,52.33393
13.12312,52.33365
13.12304,52.33363
13.12238,52.33344
13.12101,52.33304
13.12037,52.33286
13.1176,52.33206
13.11686,52.33185
13.11493,52.3313
13.11461,52.33121
13.11429,52.33112
13.11295,52.33073
13.11279,52.33069
13.11205,52.33047
13.1119,52.33043
13.11171,52.33037
13.11146,52.3303
13.11098,52.33015
13.11076,52.33008
13.1105,52.33
13.11024,52.32991
13.10999,52.32982
13.1098,52.32974
13.1097,52.3297
13.10936,52.32957
13.10891,52.32937
13.10842,52.32914
13.10821,52.32903
13.10803,52.32893
13.10789,52.32886
13.1078,52.32881
13.10764,52.32872
13.10763,52.32872
13.1073,52.32852
13.10725,52.32848
13.10709,52.32838
13.10698,52.32831
13.10687,52.32823
13.10667,52.3281
13.10648,52.32796
13.10629,52.32782
13.10613,52.3277
13.10593,52.32754
13.10588,52.32749
13.10567,52.32731
13.10559,52.32724
13.10553,52.32718
13.1054,52.32707
13.10527,52.32694
13.10464,52.32635
13.10226,52.32407
13.10212,52.32394
13.10193,52.32375
13.10192,52.32375
13.10189,52.32372
13.10152,52.32336
13.10016,52.32206
13.09873,52.3207
13.09794,52.31994
13.09746,52.31949
13.09746,52.31948
13.09728,52.31931
13.09667,52.31873
13.09583,52.31793
13.09576,52.31786
13.09529,52.31741
13.09513,52.31726
13.09497,52.31711
13.09492,52.31706
13.09481,52.31695
13.09469,52.31683
13.09455,52.31669
13.09429,52.31641
13.09422,52.31633
13.09419,52.3163
13.09406,52.31615
13.09396,52.31601
13.09395,52.31601
13.09385,52.31587
13.09364,52.31559
13.09349,52.31535
13.09346,52.31531
13.09338,52.31518
13.09334,52.31513
13.09324,52.31497
13.09316,52.31485
13.09294,52.31451
13.09283,52.31435
13.09274,52.31421
13.09261,52.31401
13.09239,52.31368
13.09227,52.31348
13.09224,52.31345
13.09219,52.31336
13.09214,52.31328
13.09194,52.31298
13.09172,52.31265
13.0917,52.31262
13.09161,52.31248
13.0915,52.31231
13.09128,52.31198
13.09126,52.31195
13.09117,52.31181
13.09108,52.31168
13.09095,52.31148
13.09084,52.31131
13.0906,52.31093
13.0903,52.31048
13.09029,52.31048
13.09011,52.31019
13.08998,52.30999
13.08997,52.30998
13.0899,52.30987
13.08942,52.30914
13.08898,52.30847
13.08887,52.30831
13.08854,52.3078
13.08825,52.30735
13.0881,52.30712
13.08799,52.30695
13.08788,52.30678
13.08773,52.30657
13.08744,52.30611
13.08739,52.30605
13.087,52.30545
13.08686,52.30524
13.08667,52.30494
13.08656,52.30478
13.08647,52.30465
13.08645,52.30461
13.08636,52.30449
13.08613,52.3042
13.08607,52.30412
13.08602,52.30406
13.08593,52.30396
13.0859,52.30393
13.08579,52.30381
13.08576,52.30378
13.08562,52.30364
13.08545,52.30349
13.08542,52.30346
13.08532,52.30337
13.08502,52.30312
13.08485,52.30299
13.08469,52.30287
13.08451,52.30274
13.08417,52.30253
13.08414,52.30251
13.08397,52.30241
13.08378,52.30229
13.08359,52.30219
13.08336,52.30208
13.08312,52.30196
13.08295,52.30188
13.08278,52.3018
13.08255,52.3017
13.08229,52.3016
13.08184,52.30143
13.08155,52.30134
13.08114,52.30121
13.08086,52.30113
13.0804,52.30102
13.08004,52.30094
13.07967,52.30086
13.07942,52.30082
13.07941,52.30082
13.07917,52.30078
13.07913,52.30077
13.07893,52.30074
13.07867,52.30071
13.07836,52.30067
13.07826,52.30066
13.07797,52.30064
13.0779,52.30063
13.0776,52.30061
13.07736,52.3006
13.07712,52.30059
13.07689,52.30058
13.07653,52.30057
13.07557,52.30056
13.07525,52.30055
13.07506,52.30055
13.07396,52.30056
13.07323,52.30057
13.07321,52.30057
13.07289,52.30053
13.072894,52.3005315
13.07196,52.30056
13.07138,52.30058
13.07048,52.30061
13.0702,52.30062
13.06969,52.30064
13.06868,52.30067
13.06844,52.30068
13.06781,52.3007
13.06726,52.30072
13.06609,52.30076
13.0655,52.30078
13.06523,52.30078
13.06503,52.30078
13.06442,52.3008
13.06386,52.30082
13.06293,52.30085
13.06221,52.30087
13.0619,52.30088
13.06159,52.30089
13.06012,52.30094
13.05998,52.30095
13.05997,52.30095
13.05983,52.30095
13.05978,52.30096
13.05966,52.30096
13.05953,52.30096
13.05835,52.301
13.05715,52.30104
13.05629,52.30105
13.05626,52.30105
13.05596,52.30106
13.0555,52.30108
13.05506,52.30109
13.05428,52.30112
13.0537,52.30114
13.05344,52.30115
13.05277,52.30118
13.05204,52.30122
13.05071,52.3013
13.0504,52.30132
13.05001,52.30134
13.04972,52.30135
13.04933,52.30136
13.04925,52.30136
13.04884,52.30136
13.04856,52.30135
13.0482,52.30134
13.04795,52.30132
13.0475,52.30129
13.04724,52.30127
13.04701,52.30125
13.04677,52.30122
13.04622,52.30115
13.04614,52.30114
13.04573,52.30107
13.04535,52.30101
13.04501,52.30094
13.04457,52.30084
13.0443,52.30078
13.04399,52.3007
13.0437,52.30063
13.04351,52.30057
13.04327,52.3005
13.04309,52.30044
13.04281,52.30035
13.04232,52.30018
13.04228,52.30017
13.04098,52.29969
13.04058,52.29955
13.04033,52.29947
13.03982,52.29931
13.03957,52.29924
13.03929,52.29916
13.03878,52.29904
13.0384,52.29895
13.03814,52.2989
13.0379,52.29886
13.03765,52.29881
13.03739,52.29877
13.03705,52.29872
13.03679,52.29869
13.03627,52.29863
13.03601,52.2986
13.03575,52.29858
13.03548,52.29856
13.03522,52.29855
13.03496,52.29854
13.03469,52.29853
13.03445,52.29853
13.03417,52.29852
13.03392,52.29852
13.03348,52.29853
13.0332,52.29854
13.03284,52.29856
13.03239,52.29859
13.03215,52.29861
13.03178,52.29865
13.03161,52.29867
13.03127,52.29872
13.03104,52.29875
13.03084,52.29878
13.03033,52.29887
13.03026,52.29889
13.02998,52.29894
13.02959,52.29903
13.02872,52.29925
13.02844,52.29932
13.02777,52.29951
13.02745,52.2996
13.02707,52.29971
13.02684,52.29978
13.02639,52.29991
13.02619,52.29996
13.02598,52.30002
13.02531,52.30021
13.02306,52.30085
13.02138,52.30133
13.01961,52.30183
13.01827,52.30221
13.01679,52.30263
13.01649,52.30271
13.01621,52.30279
13.01577,52.3029
13.01551,52.30297
13.01511,52.30306
13.01503,52.30308
13.01479,52.30314
13.0143,52.30325
13.01401,52.30331
13.01378,52.30335
13.01354,52.30339
13.01327,52.30344
13.01281,52.30352
13.01229,52.30359
13.01198,52.30363
13.0119,52.30364
13.01153,52.30368
13.01101,52.30374
13.01071,52.30376
13.01048,52.30378
13.01022,52.3038
13.00995,52.30382
13.00944,52.30385
13.00916,52.30386
13.00891,52.30387
13.0086,52.30387
13.00826,52.30388
13.00817,52.30388
13.00791,52.30388
13.0076,52.30387
13.00742,52.30387
13.00664,52.30385
13.0066,52.30385
13.00628,52.30384
13.00595,52.30382
13.00547,52.3038
13.00491,52.30377
13.00459,52.30376
13.00437,52.30375
13.00429,52.30375
13.00371,52.30373
13.00366,52.30372
13.00316,52.30371
13.00275,52.3037
13.00254,52.30369
13.00195,52.30368
13.00135,52.30367
13.00052,52.30366
13.00018,52.30366
12.99944,52.30365
12.99853,52.30365
12.99833,52.30365
12.99736,52.30366
12.99726,52.30366
12.9951,52.30367
12.99373,52.30369
12.99264,52.3037
12.99189,52.3037
12.99124,52.30371
12.98866,52.30373
12.98559,52.30376
12.98529,52.30376
12.98509,52.30376
12.98472,52.30376
12.98354,52.30377
12.98289,52.30377
12.98207,52.30378
12.9813,52.30379
12.98078,52.30379
12.98049,52.30379
12.98017,52.3038
12.97999,52.3038
12.97991,52.3038
12.97964,52.3038
12.97947,52.30379
12.97921,52.30379
12.97894,52.30378
12.97886,52.30378
12.97855,52.30377
12.97809,52.30375
12.97789,52.30374
12.97761,52.30373
12.97735,52.30371
12.97706,52.30369
12.97681,52.30366
12.97657,52.30364
12.97628,52.30361
12.97581,52.30356
12.97547,52.30351
12.97522,52.30348
12.97481,52.30342
12.97447,52.30336
12.97388,52.30326
12.97347,52.30318
12.9728,52.30303
12.97254,52.30298
12.97242,52.30295
12.97193,52.30284
12.97051,52.30252
12.97005,52.30241
12.96735,52.3018
12.96636,52.30157
12.96458,52.30117
12.96348,52.30092
12.9632,52.30086
12.96261,52.30073
12.9625,52.3007
12.96223,52.30064
12.96195,52.30058
12.96167,52.30052
12.9614,52.30046
12.96112,52.30039
12.96085,52.30033
12.96057,52.30027
12.96029,52.3002
12.95958,52.30004
12.95875,52.29985
12.95839,52.29977
12.9582,52.29973
12.95818,52.29972
12.95811,52.29971
12.95792,52.29966
12.95699,52.29945
12.95671,52.29939
12.95644,52.29933
12.95638,52.29931
12.95629,52.29929
12.9561,52.29925
12.95604,52.29924
12.95554,52.29912
12.955,52.299
12.95417,52.29881
12.95335,52.29862
12.95245,52.29842
12.95197,52.29831
12.9515,52.2982
12.95107,52.2981
12.95009,52.29788
12.94914,52.29766
12.94871,52.29757
12.94738,52.29725
12.94516,52.29675
12.944,52.29649
12.94378,52.29644
12.94373,52.29643
12.94316,52.2963
12.94095,52.29579
12.93974,52.29552
12.93824,52.29517
12.93764,52.29504
12.93728,52.29495
12.93666,52.29481
12.9366,52.2948
12.93627,52.29472
12.93608,52.29468
12.9360839,52.2946757
12.93593,52.29468
12.93586,52.29468
12.93573,52.29466
12.93558,52.29462
12.93549,52.2946
12.93525,52.29454
12.935,52.29449
12.93476,52.29443
12.93451,52.29437
12.93426,52.29432
12.93402,52.29426
12.93377,52.2942
12.93353,52.29415
12.93328,52.29409
12.93304,52.29404
12.93278,52.29398
12.93254,52.29392
12.9323,52.29387
12.93205,52.29381
12.93181,52.29376
12.93156,52.2937
12.93131,52.29364
12.93106,52.29359
12.93082,52.29353
12.93058,52.29348
12.93033,52.29342
12.92995,52.29333
12.92962,52.29326
12.92891,52.2931
12.92763,52.2928
12.92637,52.29252
12.92587,52.2924
12.9256,52.29234
12.92506,52.29222
12.9245,52.29209
12.92432,52.29205
12.92289,52.29173
12.92251,52.29164
12.92235,52.2916
12.92224,52.29158
12.92196,52.29151
12.92146,52.2914
12.92123,52.29135
12.92107,52.29132
12.92087,52.29129
12.92042,52.29122
12.92016,52.29118
12.91992,52.29114
12.91976,52.29112
12.91942,52.29109
12.91908,52.29107
12.91881,52.29105
12.91855,52.29104
12.91827,52.29104
12.91801,52.29104
12.91779,52.29104
12.91744,52.29106
12.91719,52.29107
12.91686,52.2911
12.9167,52.29111
12.91643,52.29114
12.91624,52.29117
12.91601,52.2912
12.91574,52.29125
12.91543,52.29131
12.91523,52.29135
12.915,52.2914
12.91452,52.29153
12.91417,52.29163
12.91375,52.29177
12.91353,52.29186
12.91321,52.29198
12.91291,52.29211
12.91271,52.2922
12.91245,52.29233
12.91208,52.29251
12.91126,52.29292
12.91058,52.29325
12.90997,52.29355
12.90959,52.29374
12.90917,52.29395
12.90878,52.29415
12.90858,52.29425
12.908583,52.2942457
12.90788,52.29459
12.90765,52.29471
12.90719,52.29493
12.90685,52.2951
12.90626,52.29539
12.90455,52.29624
12.90342,52.2968
12.90294,52.29704
12.90186,52.29758
12.90152,52.29777
12.90141,52.29782
12.90113,52.29796
12.90005,52.29851
12.89982,52.29862
12.89976,52.29865
12.89959,52.29874
12.89947,52.29879
12.89936,52.29885
12.89932,52.29887
12.89913,52.29896
12.89897,52.29904
12.8989,52.29907
12.89868,52.29919
12.89849,52.29928
12.89845,52.2993
12.89822,52.29941
12.89788,52.29958
12.89776,52.29964
12.89751,52.29976
12.89728,52.29988
12.89692,52.30006
12.89648,52.30028
12.89639,52.30032
12.89609,52.30047
12.89578,52.30062
12.8955,52.30076
12.89502,52.301
12.8948,52.30111
12.89434,52.30133
12.89376,52.30162
12.89367,52.30167
12.89267,52.30216
12.89239,52.3023
12.89204,52.30247
12.89176,52.30261
12.89147,52.30276
12.8913,52.30284
12.89107,52.30296
12.89067,52.30316
12.89027,52.30335
12.89006,52.30346
12.88981,52.30359
12.88907,52.30395
12.88889,52.30404
12.8886,52.30418
12.88853,52.30422
12.88827,52.30435
12.88797,52.3045
12.88782,52.30458
12.88761,52.30468
12.88701,52.30497
12.88656,52.3052
12.88654,52.30521
12.88633,52.30532
12.8861,52.30543
12.88595,52.30551
12.88569,52.30563
12.88542,52.30577
12.88519,52.30588
12.88489,52.30603
12.88462,52.30617
12.88421,52.30637
12.88362,52.30666
12.8833,52.30682
12.8831,52.30692
12.8828,52.30707
12.88273,52.3071
12.88262,52.30715
12.88227,52.30733
12.88178,52.30757
12.88145,52.30773
12.88116,52.30788
12.88028,52.30832
12.88005,52.30843
12.87998,52.30846
12.87914,52.30888
12.87876,52.30907
12.87864,52.30913
12.87841,52.30924
12.87818,52.30936
12.87765,52.30962
12.87737,52.30977
12.87732,52.30979
12.87667,52.31011
12.87662,52.31013
12.87603,52.31042
12.876,52.31044
12.87598,52.31045
12.87583,52.31052
12.87576,52.31056
12.87575,52.31056
12.87574,52.31056
12.87552,52.31067
12.87485,52.311
12.8744,52.31123
12.87425,52.3113
12.87409,52.31138
12.87386,52.3115
12.87318,52.31183
12.86966,52.31358
12.86807,52.31436
12.8671,52.31483
12.8665,52.31513
12.86541,52.31567
12.86447,52.31613
12.86214,52.31728
12.86153,52.31759
12.86084,52.31792
12.86043,52.31813
12.85971,52.31847
12.85919,52.31872
12.85868,52.31894
12.85847,52.31903
12.85792,52.31925
12.85638,52.31981
12.85627,52.31985
12.85626,52.31985
12.856,52.31994
12.85574,52.32002
12.85539,52.32013
12.85451,52.3204
12.85318,52.32079
12.84219,52.32397
12.84162,52.32413
12.83507,52.32602
12.83395,52.32635
12.83179,52.32698
12.83136,52.3271
12.83093,52.32722
12.8309255,52.3272194
12.82992,52.32752
12.82972,52.32757
12.8293,52.3277
12.82829,52.32799
12.82667,52.32846
12.82586,52.32869
12.82489,52.32898
12.82421,52.32917
12.82394,52.32925
12.82368,52.32932
12.82341,52.3294
12.82315,52.32948
12.82288,52.32955
12.82261,52.32963
12.82176,52.32988
12.82173,52.32989
12.82134,52.33001
12.82111,52.33008
12.82102,52.33011
12.82093,52.33015
12.82082,52.33018
12.82037,52.33035
12.82015,52.33044
12.81992,52.33054
12.81976,52.33061
12.81952,52.33072
12.81942,52.33077
12.81921,52.33088
12.81912,52.33092
12.81884,52.33107
12.81871,52.33114
12.81857,52.33122
12.81853,52.33125
12.81837,52.33135
12.81826,52.33142
12.81819,52.33147
12.81807,52.33154
12.81784,52.33171
12.81758,52.3319
12.81741,52.33203
12.81716,52.33223
12.81697,52.3324
12.8167,52.33267
12.8166,52.33277
12.81645,52.33294
12.81635,52.33305
12.81622,52.33322
12.81588,52.33362
12.81566,52.33388
12.81537,52.33421
12.81527,52.33433
12.81502,52.3346
12.81482,52.33479
12.81459,52.33501
12.81441,52.33515
12.81431,52.33523
12.81409,52.3354
12.8139,52.33554
12.81382,52.33559
12.81373,52.33565
12.81367,52.3357
12.81344,52.33584
12.81336,52.3359
12.81323,52.33597
12.81302,52.3361
12.813,52.33611
12.81281,52.33622
12.81262,52.33632
12.81258,52.33634
12.81219,52.33653
12.81182,52.33671
12.81165,52.33678
12.81153,52.33683
12.81141,52.33688
12.81134,52.33691
12.81116,52.33698
12.81113,52.33699
12.81112,52.33699
12.81091,52.33707
12.8109,52.33708
12.81069,52.33715
12.81065,52.33716
12.81055,52.33719
12.81045,52.33723
12.81023,52.3373
12.81019,52.33731
12.81017,52.33732
12.81013,52.33733
12.80993,52.33739
12.8099,52.3374
12.80974,52.33744
12.80966,52.33746
12.80964,52.33747
12.80949,52.33751
12.80942,52.33753
12.80914,52.3376
12.80911,52.3376
12.80894,52.33764
12.80885,52.33766
12.80867,52.3377
12.80856,52.33772
12.80855,52.33773
12.80804,52.33782
12.80786,52.33785
12.80756,52.33789
12.80752,52.3379
12.80725,52.33793
12.8071,52.33795
12.80689,52.33797
12.80664,52.33799
12.80603,52.33804
12.80585,52.33805
12.80554,52.33807
12.80518,52.33809
12.80483,52.33811
12.80455,52.33813
12.80423,52.33815
12.804,52.33816
12.8037,52.33818
12.80349,52.33819
12.8027,52.33824
12.80239,52.33826
12.80219,52.33827
12.80207,52.33827
12.80161,52.3383
12.80131,52.33832
12.80123,52.33832
12.80111,52.33833
12.80053,52.33836
12.80017,52.33839
12.80002,52.3384
12.79958,52.33842
12.79949,52.33843
12.79935,52.33844
12.79841,52.33849
12.79788,52.33852
12.79723,52.33856
12.79674,52.33859
12.79504,52.33869
12.79397,52.33875
12.79317,52.3388
12.79298,52.33881
12.79189,52.33888
12.79128,52.33892
12.7909,52.33894
12.79068,52.33896
12.79031,52.33898
12.78996,52.33901
12.78929,52.33906
12.7889,52.33909
12.78865,52.33912
12.78855,52.33912
12.78796,52.33917
12.78659,52.33929
12.78658,52.33929
12.78505,52.33943
12.7843,52.33951
12.78368,52.33956
12.78254,52.33966
12.78167,52.33974
12.7804,52.33986
12.77956,52.33994
12.77899,52.34
12.77842,52.34006
12.77841,52.34006
12.77812,52.34008
12.77791,52.3401
12.77687,52.34021
12.77631,52.34026
12.77573,52.34032
12.77485,52.34039
12.77424,52.34045
12.77364,52.34051
12.77326,52.34054
12.77274,52.34059
12.77203,52.34066
12.77136,52.34072
12.76999,52.34085
12.76936,52.34091
12.76748,52.34109
12.76723,52.34111
12.76703,52.34113
12.76667,52.34116
12.76637,52.34119
12.76613,52.34121
12.76591,52.34122
12.76546,52.34126
12.76495,52.3413
12.76462,52.34132
12.76448,52.34133
12.76426,52.34135
12.76399,52.34136
12.76361,52.34138
12.76313,52.34139
12.76302,52.34139
12.76284,52.3414
12.76261,52.3414
12.76213,52.34141
12.76188,52.34141
12.76171,52.34141
12.7615,52.34141
12.76126,52.34141
12.76094,52.3414
12.7607,52.34139
12.76032,52.34138
12.75977,52.34136
12.75972,52.34135
12.75899,52.34132
12.75765,52.34123
12.75735,52.34121
12.75706,52.34119
12.75667,52.34117
12.75644,52.34115
12.75604,52.34112
12.75572,52.3411
12.75543,52.34108
12.75495,52.34105
12.75457,52.34102
12.75441,52.34102
12.75422,52.34101
12.75391,52.34098
12.7534,52.34095
12.75326,52.34094
12.75298,52.34092
12.75229,52.34088
12.75153,52.34082
12.75095,52.34078
12.75085,52.34078
12.75058,52.34076
12.75012,52.34073
12.7498,52.34071
12.7495,52.34069
12.74938,52.34068
12.74889,52.34065
12.74834,52.34061
12.74806,52.34059
12.74762,52.34056
12.74659,52.34049
12.74629,52.34048
12.74584,52.34044
12.74534,52.34041
12.74483,52.34038
12.74449,52.34035
12.74399,52.34032
12.74336,52.34028
12.74325,52.34027
12.74291,52.34025
12.74247,52.34022
12.74218,52.3402
12.74141,52.34015
12.74117,52.34014
12.74036,52.34008
12.74006,52.34006
12.73988,52.34004
12.73972,52.34003
12.73925,52.34
12.73914,52.33999
12.73896,52.33998
12.73885,52.33997
12.73831,52.33994
12.73788,52.33991
12.73758,52.33989
12.73723,52.33987
12.73695,52.33985
12.7366,52.33983
12.73636,52.33982
12.73619,52.33981
12.73591,52.3398
12.73564,52.33979
12.73536,52.33979
12.73511,52.33978
12.73484,52.33978
12.73458,52.33977
12.73442,52.33977
12.73423,52.33977
12.73413,52.33977
12.73405,52.33977
12.73379,52.33977
12.73348,52.33978
12.73324,52.33978
12.73296,52.33978
12.73267,52.33979
12.73211,52.33981
12.73188,52.33981
12.73175,52.33981
12.73152,52.33982
12.73145,52.33982
12.73144,52.33982
12.73115,52.33983
12.73104,52.33983
12.73074,52.33984
12.73045,52.33985
12.73015,52.33985
12.72986,52.33986
12.72951,52.33987
12.72839,52.3399
12.72823,52.3399
12.72761,52.33991
12.72739,52.33992
12.72717,52.33992
12.72664,52.33993
12.72653,52.33994
12.72647,52.33994
12.72606,52.33995
12.72551,52.33996
12.72531,52.33997
12.72507,52.33998
12.72456,52.33999
12.72427,52.34001
12.724,52.34002
12.72366,52.34004
12.72357,52.34004
12.72342,52.34005
12.72336,52.34005
12.72289,52.34008
12.7223,52.34012
12.72211,52.34013
12.7219,52.34014
12.72132,52.34018
12.72107,52.34019
12.72082,52.34021
12.72055,52.34023
12.7203,52.34025
