lat,lng
52.26617,10.97612
52.26622,10.97597
52.26625,9.31759
52.2663,10.97571
52.26631,9.31766
52.26631,10.9757
52.26638,9.31776
52.26638,10.97549
52.26643,10.97532
52.26652,9.31793
52.26661,10.97476
52.26662,10.97473
52.26665,9.31811
52.26671,10.97444
52.26671,10.97445
52.26673,9.31821
52.26678,9.31829
52.26679,10.97418
52.26679,10.97419
52.26683,10.97406
52.26687,10.97392
52.26694,10.97368
52.26702,9.31861
52.26702,10.97339
52.26702,10.97341
52.26708,10.9732
52.26712,10.97303
52.26713,10.97303
52.26714,9.31879
52.26715,10.97294
52.2672,10.97276
52.26727,9.31898
52.26728,10.97246
52.26738,9.31914
52.26739,10.97203
52.26742,10.97191
52.26746,9.31926
52.26751,10.97158
52.26753,9.31936
52.26759,10.97122
52.26765,10.97097
52.26767,9.31959
52.26771,10.9707
52.26774,10.97056
52.26776,10.97046
52.26778,9.31976
52.26786,10.96999
52.2679,9.31995
52.26791,10.96974
52.26798,9.32008
52.268,10.96931
52.26804,10.96907
52.26809,10.96883
52.2681,9.32028
52.26814,10.96855
52.26818,10.96829
52.2682,9.32045
52.26824,10.96794
52.26828,10.9677
52.2683,9.32062
52.26831,10.9675
52.26836,10.96721
52.26839,10.96697
52.2684,9.3208
52.26842,10.96681
52.26844,10.96662
52.26847,10.96644
52.26852,9.321
52.26852,10.96606
52.26854,10.96589
52.26855,10.96575
52.26855,10.96576
52.26856,10.96567
52.26856,10.96572
52.26859,10.96542
52.26862,10.96514
52.26865,9.32125
52.26866,10.96478
52.26866,10.96479
52.26869,10.96449
52.26869,10.96456
52.26869,10.96457
52.26872,10.9642
52.26875,10.9639
52.26878,10.96361
52.26878,10.96368
52.2688,9.32151
52.26881,10.96332
52.26882,10.96313
52.26882,10.96322
52.26882,10.96328
52.26883,9.32158
52.26886,10.96276
52.26889,10.96249
52.26896,9.32181
52.26896,10.96188
52.26901,10.96148
52.26904,10.96118
52.26911,9.32212
52.26911,10.96073
52.26915,10.96044
52.26921,10.96001
52.26925,9.32238
52.26928,10.95959
52.26932,10.95931
52.26935,9.32259
52.26937,10.95904
52.2694,10.95884
52.26946,10.95852
52.26947,9.32282
52.26952,10.95818
52.26958,10.9579
52.26966,9.32321
52.26967,10.95743
52.26969,10.95735
52.26975,10.95707
52.26979,10.95689
52.26983,9.32357
52.26986,10.95658
52.2699,10.9564
52.26995,10.95618
52.26997,9.32385
52.27,10.95595
52.27005,10.95576
52.2701,10.95554
52.27012,9.32419
52.27014,10.95536
52.27025,9.32446
52.27028,10.95481
52.27032,10.95466
52.27035,9.32467
52.27037,9.32473
52.27046,9.3249
52.27046,10.95417
52.27049,9.32497
52.27052,10.95395
52.27054,9.32508
52.27056,10.95382
52.27067,10.95345
52.27074,9.3255
52.27074,10.95321
52.27082,10.95295
52.27085,9.32573
52.27091,10.95267
52.27098,10.95243
52.27102,10.95232
52.27106,10.95219
52.27123,10.95171
52.27127,9.32663
52.27131,10.95148
52.27138,9.32687
52.27143,9.32697
52.27145,10.95107
52.27146,10.95104
52.27149,9.3271
52.2715,9.32712
52.27159,10.95069
52.27165,10.95054
52.27169,10.95044
52.27175,10.95027
52.27182,9.3278
52.27184,10.95004
52.27189,10.94992
52.27194,10.9498
52.27205,9.32829
52.27209,10.94945
52.27223,10.94909
52.27224,9.32871
52.27236,9.32896
52.27237,9.32897
52.2724,10.94869
52.27245,10.94859
52.27248,9.3292
52.27249,10.94849
52.27251,9.32929
52.27259,10.94826
52.2727,10.948
52.27271,9.32972
52.27281,10.94775
52.27282,10.94773
52.27288,9.33007
52.27288,10.9476
52.27304,9.33042
52.27314,10.94701
52.27324,9.33084
52.27335,10.94654
52.27341,9.33122
52.27341,10.94639
52.27344,10.94632
52.27355,10.94607
52.27359,9.33159
52.27362,10.94593
52.27368,10.94578
52.27371,9.33185
52.27379,9.33204
52.2739,9.33226
52.2739,9.33227
52.27399,9.33246
52.27399,10.94507
52.27408,9.33266
52.27409,10.94485
52.27421,10.94458
52.27425,9.33301
52.27439,9.33331
52.27445,10.94404
52.27449,9.33354
52.27462,10.94364
52.27471,10.94345
52.27472,9.33401
52.27486,10.94309
52.27493,9.33448
52.27503,10.94271
52.27506,9.33476
52.27507,9.33477
52.27515,10.94244
52.27524,10.94224
52.27535,10.94198
52.27539,9.33546
52.27546,10.94173
52.27551,9.33572
52.27561,10.94141
52.27568,10.94125
52.27571,9.33614
52.27584,9.33644
52.27586,10.94086
52.27603,10.94049
52.27606,9.3369
52.27619,9.33716
52.27624,10.94
52.27632,9.33744
52.27651,10.93939
52.27662,10.93914
52.27682,9.33852
52.27688,9.33866
52.27693,10.93845
52.27699,10.93834
52.27706,10.93817
52.27714,9.33921
52.27723,9.3394
52.27731,9.3396
52.27733,10.93751
52.27743,10.93727
52.27757,10.93693
52.27766,9.34033
52.27778,9.34059
52.27786,10.93625
52.27794,9.34091
52.27797,10.93598
52.27807,10.93572
52.27812,9.34128
52.27827,10.93525
52.27832,9.3417
52.27835,10.93506
52.27837,10.935
52.27846,10.93475
52.27857,10.93448
52.27864,9.34232
52.27869,10.93415
52.2787,9.34244
52.27882,9.34266
52.27886,10.93367
52.27894,9.34288
52.27894,10.93343
52.27905,9.34311
52.27907,10.93304
52.27909,9.34317
52.27915,10.93282
52.27917,9.34332
52.27924,9.34345
52.27924,10.93253
52.27926,10.93246
52.27933,9.34361
52.27933,10.93225
52.27935,10.93219
52.27947,9.34384
52.27949,10.93171
52.27958,9.34405
52.27959,9.34406
52.27971,9.34427
52.27974,10.93087
52.27984,9.34448
52.27988,10.93036
52.27998,9.34472
52.28004,10.92974
52.28005,9.34483
52.28011,10.92946
52.28012,9.34494
52.28018,9.34504
52.28018,10.92919
52.28024,10.92893
52.2803,10.92868
52.28031,9.34524
52.28033,10.92859
52.28039,10.92832
52.2804,10.92829
52.28047,10.92795
52.28048,9.34552
52.28056,10.92754
52.28063,10.92719
52.28068,10.92693
52.28073,10.92668
52.28075,9.34594
52.28076,10.92653
52.28081,9.34603
52.28082,10.92619
52.28083,10.92617
52.28087,10.92592
52.2809,10.92578
52.28096,10.92543
52.28101,9.34635
52.28105,10.92493
52.28108,9.34645
52.28108,9.34646
52.28109,10.92467
52.28113,10.92442
52.28115,9.34656
52.2812,10.92389
52.2812,10.92393
52.28121,9.34666
52.28124,10.92362
52.28126,10.92346
52.28134,10.92289
52.28141,10.92225
52.28146,10.92185
52.28147,9.34706
52.28147,10.92173
52.2815,10.92152
52.28153,10.9212
52.28154,10.92115
52.28156,10.92092
52.28157,10.92086
52.28159,10.92063
52.2816,10.92057
52.28162,10.92035
52.28166,10.91986
52.28169,10.91957
52.28171,10.91934
52.28174,10.91901
52.28175,9.3475
52.28183,10.91815
52.28184,10.91802
52.28193,10.91722
52.28195,9.3478
52.28198,10.91678
52.28199,9.34787
52.28202,10.91641
52.28207,10.91588
52.2821,10.91564
52.28212,9.34807
52.28213,9.34809
52.2822,10.91461
52.28224,10.91419
52.28227,9.34829
52.28228,10.9138
52.28233,10.91326
52.28234,10.91322
52.28237,9.34845
52.28239,10.91271
52.2824,10.91264
52.28243,10.91235
52.28245,10.91216
52.28248,10.91179
52.28252,10.91144
52.28255,10.91116
52.28257,9.34877
52.28258,10.91085
52.28262,10.91041
52.28264,10.9103
52.28266,10.9101
52.28269,9.34895
52.28269,10.90986
52.28276,10.90926
52.2828,10.90893
52.28284,10.90865
52.28287,9.34922
52.28292,10.90803
52.28296,10.90773
52.28297,9.34938
52.28297,10.90767
52.283,10.90745
52.28303,10.90726
52.2831,10.90674
52.28314,10.90644
52.2832,10.90605
52.28323,9.34979
52.28327,10.90567
52.28332,10.90536
52.28338,10.90499
52.28344,10.90463
52.28348,10.90442
52.28357,10.90393
52.28364,10.90359
52.28371,10.90323
52.28372,10.90316
52.28379,10.90282
52.28392,10.90221
52.28397,9.35093
52.28401,10.90183
52.28411,10.90143
52.28419,10.9011
52.28428,10.90072
52.28439,9.35157
52.28439,10.90031
52.28447,10.89997
52.28455,10.89968
52.28457,10.89961
52.28459,9.35188
52.28473,10.89901
52.28482,10.89867
52.28488,9.35233
52.28497,10.89816
52.28514,10.89763
52.28518,9.35279
52.28526,10.89723
52.28539,10.89681
52.28541,9.35314
52.28554,9.35334
52.28577,10.89565
52.28588,10.89533
52.28596,9.354
52.286,10.89501
52.28606,9.35416
52.28617,9.35432
52.28619,9.35436
52.28619,10.89451
52.28627,10.89432
52.28633,9.35456
52.2864,10.894
52.28641,9.35468
52.28644,10.89389
52.28653,10.89368
52.28654,9.35488
52.28667,10.89331
52.28672,9.35516
52.28679,10.893
52.28698,9.35556
52.28704,10.89237
52.28717,9.35586
52.28726,10.89185
52.28737,9.35616
52.28744,10.89139
52.28761,10.89098
52.28763,9.35655
52.28774,10.89068
52.28775,10.89064
52.28781,9.35683
52.28797,9.35706
52.28812,9.35727
52.28812,10.88976
52.28826,10.88943
52.28841,9.35768
52.28853,10.88878
52.28873,10.88831
52.28874,9.35812
52.28899,9.35844
52.28904,10.88755
52.28912,9.3586
52.2892,10.88718
52.28926,10.88702
52.28943,10.88661
52.28953,9.35909
52.28956,10.88631
52.28962,9.35919
52.28966,10.88606
52.28976,10.88582
52.28978,9.35936
52.28985,10.8856
52.28997,10.88532
52.28999,9.35959
52.29008,10.88505
52.29011,10.88498
52.29014,10.88492
52.29016,10.88487
52.29022,9.35983
52.29022,10.88473
52.29034,9.35996
52.29049,9.36011
52.29059,10.88383
52.29061,9.36023
52.29074,9.36035
52.29081,9.36042
52.29085,10.88322
52.29115,9.36074
52.29121,10.88236
52.29141,9.36098
52.29151,10.88166
52.29162,10.88138
52.29167,9.36122
52.29178,10.881
52.29201,10.88045
52.29214,10.88013
52.29227,10.87983
52.29237,10.87959
52.29241,9.36188
52.29247,10.87935
52.29257,10.87912
52.29258,9.36203
52.29294,9.36236
52.29294,10.87822
52.29316,10.87771
52.29317,10.87769
52.29334,10.8773
52.29354,10.87683
52.29363,10.87662
52.29368,9.36301
52.29379,10.87622
52.29392,9.36323
52.29399,10.87576
52.2942,10.87531
52.29428,10.87513
52.29435,10.87496
52.29445,10.8747
52.29449,9.36373
52.29455,10.87446
52.29471,9.36393
52.29472,10.87406
52.29498,10.87342
52.29504,10.87327
52.29516,9.36432
52.29518,10.87294
52.29529,10.87266
52.29541,9.36455
52.29542,10.87234
52.29558,10.87196
52.29568,10.87172
52.29586,10.87129
52.29588,9.36497
52.29599,10.871
52.2961,10.87072
52.2962,9.36525
52.29625,10.87037
52.29637,10.8701
52.2964,10.87002
52.29648,9.3655
52.2965,10.86978
52.2966,10.86954
52.29676,10.86914
52.2969,10.86881
52.29702,9.36598
52.29709,10.86836
52.29731,10.86783
52.29745,9.36636
52.29746,10.86749
52.29757,10.86721
52.29794,9.3668
52.29812,10.8659
52.29828,9.36711
52.29835,10.86534
52.29844,10.86511
52.29857,9.36737
52.29862,10.86468
52.29884,10.86413
52.29899,10.86374
52.29912,10.8634
52.29921,9.36794
52.29935,10.86278
52.29949,10.8624
52.29955,10.86221
52.29959,10.8621
52.29966,10.86189
52.29967,10.86185
52.29971,9.36838
52.29976,10.86161
52.29984,9.3685
52.29993,10.86106
52.29996,9.36862
52.30002,10.86079
52.30006,10.86067
52.3002,10.86022
52.30045,10.85944
52.30047,10.85936
52.3008,9.36935
52.30096,10.85783
52.30097,10.85779
52.30108,9.36961
52.30134,9.36983
52.30137,9.36986
52.30142,10.85634
52.30165,10.85563
52.30169,9.37014
52.30184,10.85503
52.30195,10.85466
52.30202,9.37043
52.30211,10.85414
52.30218,10.85392
52.30229,9.37068
52.3023,10.85354
52.30245,10.85306
52.30258,9.37094
52.30258,10.85264
52.30266,9.37101
52.30273,9.37108
52.30277,10.85203
52.30288,9.37121
52.30302,9.37134
52.30308,9.37139
52.30318,9.37148
52.30323,10.85055
52.30324,9.37153
52.30333,10.85024
52.30334,9.37162
52.30341,10.84998
52.30348,10.84978
52.30362,10.84931
52.30369,10.84908
52.30371,9.37196
52.30378,10.84881
52.30392,10.84836
52.30397,9.37219
52.30428,9.37248
52.30431,10.84712
52.30467,10.84599
52.30476,9.3729
52.30483,10.84546
52.30493,10.84514
52.30513,9.37323
52.30518,10.84435
52.30523,9.37332
52.30548,9.37355
52.30609,10.84144
52.30616,10.84121
52.30619,9.37417
52.30625,10.84092
52.30651,9.37447
52.30676,10.83926
52.30685,10.839
52.30691,10.83881
52.30699,9.37488
52.30703,10.83843
52.30715,10.83804
52.3072,9.37507
52.3073,10.83753
52.30748,9.37532
52.30764,9.37547
52.30782,10.83588
52.30785,10.83577
52.3079,10.70874
52.3079,10.70956
52.3079,10.70958
52.3079,10.70981
52.30791,10.70738
52.30791,10.7075
52.30791,10.70763
52.30791,10.70815
52.30791,10.71033
52.30791,10.71108
52.30792,10.70624
52.30792,10.70673
52.30792,10.7114
52.30793,10.7058
52.30793,10.71179
52.30793,10.83551
52.30794,10.70548
52.30795,10.70476
52.30795,10.70502
52.30795,10.71263
52.30796,10.70453
52.30796,10.71301
52.30796,10.7134
52.30797,9.37576
52.30797,10.70436
52.30798,10.71392
52.30798,10.71419
52.30798,10.71439
52.30799,10.70416
52.30799,10.71464
52.308,10.71489
52.30801,10.70348
52.30801,10.71553
52.30801,10.71567
52.30802,10.70303
52.30803,10.70271
52.30803,10.71634
52.30804,10.70251
52.30804,10.71673
52.30804,10.71694
52.30805,10.70217
52.30806,10.71803
52.30807,10.70169
52.30807,10.71843
52.30807,10.71868
52.30808,10.71902
52.30808,10.83502
52.3081,10.71972
52.30811,10.70033
52.30812,10.70019
52.30812,10.71998
52.30813,10.72039
52.30813,10.72041
52.30814,9.37591
52.30814,10.6992
52.30814,10.69945
52.30814,10.69964
52.30816,10.69876
52.30816,10.83475
52.30817,10.72213
52.30817,10.72217
52.30818,10.6984
52.30818,10.72246
52.30819,10.69817
52.30819,10.72275
52.30819,10.72276
52.3082,10.72316
52.3082,10.7233
52.30821,10.69736
52.30821,10.6975
52.30822,10.69698
52.30822,10.72382
52.30822,10.72394
52.30823,10.69669
52.30823,10.69684
52.30823,10.72418
52.30823,10.83451
52.30824,10.69642
52.30824,10.72448
52.30826,10.69591
52.30826,10.72505
52.30828,9.37603
52.30828,10.7254
52.30828,10.72553
52.30829,10.69504
52.3083,10.6947
52.3083,10.72588
52.3083,10.83426
52.30831,10.6944
52.30832,10.72618
52.30833,10.69373
52.30834,10.69325
52.30834,10.72652
52.30834,10.72663
52.30835,10.72669
52.30836,10.72693
52.30836,10.83403
52.30837,10.69264
52.30837,10.72706
52.30837,10.72712
52.30838,10.69207
52.30838,10.72723
52.30839,10.69178
52.30839,10.72735
52.30839,10.83392
52.3084,10.69154
52.30841,9.37615
52.30841,10.6912
52.30841,10.72752
52.30841,10.72764
52.30842,10.69079
52.30842,10.69088
52.30842,10.72783
52.30843,10.69079
52.30843,10.72793
52.30844,10.69038
52.30845,10.69005
52.30846,10.68961
52.30846,10.72823
52.30846,10.83366
52.30847,10.83365
52.30848,10.68921
52.30848,10.68924
52.30849,10.68891
52.30849,10.83356
52.3085,10.72871
52.3085,10.72881
52.30851,10.72889
52.30852,10.68774
52.30853,9.37626
52.30853,10.68744
52.30853,10.72915
52.30855,10.68681
52.30855,10.83333
52.30857,10.68627
52.30858,10.68596
52.3086,10.72989
52.30861,10.68509
52.30862,10.73012
52.30863,10.68446
52.30864,10.83298
52.30865,10.68377
52.30865,10.73031
52.30866,10.68353
52.30866,10.73048
52.30867,10.68328
52.30868,10.68289
52.30868,10.68295
52.30868,10.7306
52.30869,9.3764
52.30869,10.68257
52.30869,10.6826
52.30871,10.68194
52.30871,10.73094
52.30874,10.68099
52.30875,10.6807
52.30876,10.73143
52.30879,10.7317
52.30879,10.83239
52.30883,10.6783
52.30883,10.67841
52.30883,10.73201
52.30883,10.83223
52.30885,10.67789
52.30888,10.67683
52.30888,10.67696
52.30889,10.83202
52.3089,10.67634
52.3089,10.83197
52.30891,10.67592
52.30892,10.67577
52.30893,10.67541
52.30894,10.67512
52.30894,10.8318
52.30895,10.67475
52.30897,10.67399
52.30898,10.67382
52.30901,9.37668
52.30902,9.37669
52.30903,10.67218
52.30904,10.67188
52.30905,10.73404
52.30907,10.67107
52.30908,10.67071
52.30909,10.67048
52.30909,10.8311
52.3091,10.67012
52.30911,10.73467
52.30912,10.66953
52.30913,9.37679
52.30913,10.66901
52.30915,10.6686
52.30917,10.7352
52.30918,10.6677
52.30919,10.66724
52.30919,10.66726
52.3092,10.66695
52.3092,10.66696
52.3092,10.66703
52.30921,10.66673
52.30922,10.83053
52.30923,10.66614
52.30923,10.73573
52.30924,10.73586
52.30926,10.66506
52.30926,10.66519
52.30926,10.73598
52.30928,10.6644
52.30928,10.66471
52.3093,9.37694
52.3093,10.66401
52.3093,10.66409
52.30931,10.66352
52.30931,10.66374
52.30933,10.66307
52.30934,10.66264
52.30936,10.82989
52.30939,10.66101
52.30939,10.73721
52.30941,10.66033
52.30941,10.66061
52.30943,10.65989
52.30944,10.65961
52.30945,10.65932
52.30945,10.82945
52.30946,10.65902
52.30946,10.65903
52.30946,10.65909
52.30946,10.65918
52.30946,10.73787
52.30947,10.65873
52.30948,10.65822
52.30948,10.6584
52.30948,10.65851
52.3095,10.65763
52.30951,10.65692
52.30951,10.65705
52.30951,10.65734
52.30952,10.65588
52.30952,10.65617
52.30952,10.65646
52.30953,10.65454
52.30953,10.65498
52.30953,10.65527
52.30953,10.65557
52.30954,10.65351
52.30954,10.65376
52.30954,10.65382
52.30954,10.65411
52.30954,10.6544
52.30955,10.65264
52.30955,10.65293
52.30955,10.65322
52.30956,10.65093
52.30956,10.65116
52.30956,10.65146
52.30956,10.65171
52.30956,10.65205
52.30956,10.65219
52.30957,10.65001
52.30957,10.65027
52.30957,10.65064
52.30957,10.73892
52.30958,10.64854
52.30958,10.64883
52.30958,10.64942
52.30958,10.64971
52.30959,10.6474
52.30959,10.64795
52.30959,10.64824
52.3096,10.64618
52.3096,10.64621
52.3096,10.64652
52.3096,10.64706
52.3096,10.73922
52.30961,10.64359
52.30961,10.64385
52.30961,10.64443
52.30961,10.64504
52.30961,10.64512
52.30961,10.64561
52.30961,10.8286
52.30962,10.64334
52.30963,10.64265
52.30963,10.64284
52.30963,10.64297
52.30964,10.64148
52.30964,10.64164
52.30964,10.64177
52.30965,10.64059
52.30965,10.64092
52.30965,10.64114
52.30966,10.63916
52.30967,10.63769
52.30967,10.63781
52.30967,10.63804
52.30967,10.63857
52.30967,10.73981
52.30967,10.82828
52.30968,10.63684
52.30968,10.63714
52.30968,10.63737
52.30968,10.63739
52.30969,10.63578
52.30969,10.63622
52.3097,10.61355
52.3097,10.61414
52.3097,10.61438
52.3097,10.61443
52.3097,10.61444
52.3097,10.61462
52.3097,10.6152
52.3097,10.61525
52.3097,10.63508
52.3097,10.63528
52.30971,10.61267
52.30971,10.61325
52.30971,10.61584
52.30971,10.61643
52.30971,10.63288
52.30971,10.63318
52.30971,10.63344
52.30971,10.63347
52.30971,10.63362
52.30971,10.82808
52.30972,10.61208
52.30972,10.61675
52.30972,10.63172
52.30972,10.63202
52.30972,10.63224
52.30972,10.63259
52.30973,10.61172
52.30973,10.61761
52.30973,10.63094
52.30973,10.828
52.30974,10.618
52.30974,10.61806
52.30974,10.61828
52.30974,10.61859
52.30974,10.6299
52.30974,10.63008
52.30974,10.63029
52.30975,10.61084
52.30975,10.6109
52.30975,10.61091
52.30975,10.61886
52.30975,10.61917
52.30975,10.62862
52.30975,10.6287
52.30975,10.62883
52.30975,10.62899
52.30975,10.62918
52.30975,10.62928
52.30975,10.74057
52.30976,10.61061
52.30976,10.61975
52.30976,10.61976
52.30976,10.62677
52.30976,10.62736
52.30976,10.62766
52.30976,10.62795
52.30976,10.62811
52.30976,10.6284
52.30977,9.37736
52.30977,10.61019
52.30977,10.62004
52.30977,10.62006
52.30977,10.62064
52.30977,10.62588
52.30977,10.62619
52.30977,10.62648
52.30978,10.62092
52.30978,10.62153
52.30978,10.62407
52.30978,10.62424
52.30978,10.62439
52.30978,10.62472
52.30978,10.625
52.30978,10.6254
52.30978,10.62563
52.30979,10.60936
52.30981,10.60898
52.30982,10.6087
52.30982,10.74123
52.30985,10.74154
52.30986,10.6078
52.30987,10.60764
52.30987,10.60772
52.30988,10.60748
52.30988,10.6075
52.30988,10.8271
52.30988,10.82714
52.30991,10.74206
52.30993,9.3775
52.30995,10.8267
52.30996,10.74255
52.30999,10.60554
52.31001,10.60536
52.31001,10.82629
52.31002,10.60518
52.31005,10.60476
52.31006,10.82593
52.31007,10.82587
52.31008,9.37764
52.31011,10.82559
52.31013,10.60374
52.31013,10.74409
52.31013,10.74411
52.31014,10.60358
52.31015,10.60347
52.31015,10.82534
52.31016,10.74438
52.31017,10.60328
52.31019,10.60308
52.31019,10.825
52.31022,10.82475
52.31025,10.60235
52.31026,10.60231
52.31026,10.82448
52.31026,10.82449
52.31027,10.60211
52.31029,10.74564
52.3103,10.82418
52.31031,10.60172
52.31032,10.60159
52.31032,10.74591
52.31034,10.74611
52.31034,10.8238
52.31035,10.82369
52.31036,10.74629
52.31037,10.60104
52.31038,10.82348
52.31041,9.37793
52.31041,10.82319
52.31045,10.8228
52.31047,10.60007
52.31048,10.82237
52.3105,10.74753
52.31052,10.74773
52.31057,10.74821
52.31058,10.59891
52.31059,10.59871
52.31059,10.82122
52.3106,10.59861
52.3106,10.74852
52.31062,10.59842
52.31062,10.82085
52.31063,10.74878
52.31064,10.59818
52.31065,10.59804
52.31065,10.59813
52.31066,10.74907
52.31068,10.74925
52.31069,10.8201
52.31074,10.59709
52.31074,10.74983
52.31074,10.81952
52.31078,10.59659
52.31079,10.81884
52.31082,10.81855
52.31083,10.59604
52.31084,10.81825
52.31085,10.5958
52.31085,10.81813
52.31087,10.59551
52.31087,10.81796
52.31088,10.75111
52.31088,10.75114
52.31091,10.81738
52.31096,10.75185
52.31096,10.8168
52.31098,10.81651
52.311,10.75214
52.31101,10.81622
52.31102,10.81614
52.31103,10.59355
52.31103,10.75244
52.31103,10.81592
52.31103,10.81594
52.31104,10.59338
52.31104,10.81578
52.31105,10.81573
52.31108,10.75295
52.31109,10.81519
52.31112,9.37857
52.31112,10.81492
52.31114,10.75347
52.31117,10.81433
52.31119,10.81404
52.3112,10.59154
52.31121,10.75416
52.31126,10.8132
52.31126,10.81323
52.31128,10.81294
52.31128,10.81297
52.31128,10.81301
52.3113,10.81279
52.31131,10.59013
52.31132,10.59001
52.31133,10.5899
52.31133,10.81242
52.31134,10.58984
52.31135,10.58971
52.31135,10.81209
52.31138,10.8118
52.3114,10.75584
52.31142,10.81133
52.31145,10.58838
52.31146,10.75636
52.31149,10.58797
52.31149,10.75669
52.3115,10.58783
52.31152,10.58761
52.31153,10.75706
52.31154,10.8098
52.31155,10.58725
52.31155,10.80973
52.31157,10.58695
52.31157,10.7574
52.31158,10.80922
52.31159,10.80918
52.3116,10.58666
52.3116,10.7577
52.31162,10.58637
52.31162,10.80889
52.31163,10.8087
52.31164,10.58608
52.31164,10.80859
52.31165,10.80848
52.31168,10.75846
52.3117,10.75872
52.31173,10.80749
52.31174,10.8073
52.31176,10.75923
52.31176,10.8071
52.3118,10.8067
52.31181,9.37919
52.31182,10.58392
52.31182,10.7598
52.31183,10.80634
52.31186,10.76017
52.31188,10.5832
52.31188,10.80574
52.3119,10.58299
52.3119,10.76055
52.31192,10.58279
52.31193,10.76075
52.31193,10.76076
52.312,10.58188
52.31201,10.76149
52.31205,10.58114
52.31206,10.80337
52.31208,10.76211
52.31209,10.7622
52.31209,10.80297
52.31211,10.8028
52.31213,10.76249
52.31214,10.80258
52.31215,10.57985
52.31216,10.76278
52.31216,10.76281
52.31219,10.80208
52.3122,10.76307
52.31222,10.80173
52.31224,10.76339
52.31225,10.57868
52.31226,10.8014
52.31227,10.76368
52.31229,10.80093
52.31231,10.76396
52.31231,10.76397
52.31234,10.76425
52.31234,10.76426
52.31234,10.80025
52.31235,10.80004
52.31236,10.79994
52.31238,10.76452
52.3124,10.57682
52.31243,10.76497
52.31244,10.76509
52.31245,10.57615
52.31247,9.37979
52.31247,10.79862
52.31248,10.76542
52.3125,10.79832
52.31251,10.7657
52.31251,10.79818
52.31254,10.766
52.31255,10.79775
52.31257,10.57453
52.31258,10.57428
52.31258,10.79732
52.31261,10.57394
52.31263,10.76682
52.31263,10.7968
52.31264,10.57325
52.31265,10.76708
52.31265,10.79656
52.31266,10.76715
52.31268,10.57268
52.31269,10.5724
52.31269,10.79604
52.3127,10.79582
52.31271,10.76758
52.31273,10.79555
52.31276,10.57104
52.31277,10.79502
52.31278,9.38007
52.3128,10.7684
52.3128,10.79473
52.31282,10.79443
52.31283,10.76867
52.31284,10.56932
52.31284,10.79415
52.31285,10.56892
52.31285,10.76882
52.31286,10.56863
52.31286,10.76893
52.31287,10.56834
52.31288,10.56809
52.31288,10.79364
52.31289,10.56776
52.31289,10.56804
52.3129,10.56744
52.3129,10.56747
52.3129,10.79341
52.31291,10.56717
52.31291,10.76948
52.31292,10.79312
52.31293,10.56659
52.31293,10.76976
52.31294,10.79283
52.31295,10.76998
52.31296,10.56527
52.31296,10.77005
52.31297,10.79246
52.31298,10.56413
52.31299,10.56311
52.313,10.56245
52.313,10.79217
52.31301,10.77048
52.31302,10.56032
52.31303,10.55944
52.31303,10.55972
52.31303,10.55974
52.31304,10.55866
52.31304,10.55895
52.31305,10.55682
52.31305,10.79158
52.31306,10.556
52.31306,10.77093
52.31309,10.5528
52.3131,9.38036
52.3131,10.55198
52.3131,10.55233
52.3131,10.55242
52.3131,10.77122
52.31311,10.55086
52.31312,10.54972
52.31312,10.55001
52.31312,10.5503
52.31312,10.55057
52.31312,10.77145
52.31312,10.7908
52.31313,10.54942
52.31314,10.54736
52.31314,10.54737
52.31314,10.54763
52.31314,10.54795
52.31315,10.53019
52.31315,10.53106
52.31315,10.54619
52.31315,10.54648
52.31315,10.54677
52.31315,10.54678
52.31315,10.54707
52.31315,10.7717
52.31315,10.77172
52.31315,10.79034
52.31316,10.52939
52.31316,10.53201
52.31316,10.54501
52.31317,10.53269
52.31317,10.5443
52.31317,10.54456
52.31317,10.79004
52.31318,10.54378
52.31318,10.54381
52.31318,10.54383
52.31318,10.77195
52.31319,10.53359
52.31319,10.54207
52.31319,10.54223
52.31319,10.77207
52.31319,10.78979
52.3132,10.52812
52.3132,10.534
52.3132,10.5413
52.31321,10.53434
52.31321,10.54014
52.31321,10.54043
52.31321,10.54089
52.31322,10.53488
52.31322,10.53504
52.31322,10.53985
52.31323,10.52752
52.31323,10.53528
52.31323,10.53534
52.31323,10.53563
52.31323,10.53808
52.31323,10.5387
52.31323,10.7893
52.31324,10.52727
52.31324,10.53589
52.31324,10.53614
52.31324,10.53619
52.31324,10.53631
52.31324,10.53648
52.31324,10.53662
52.31324,10.53752
52.31324,10.77266
52.31326,10.52703
52.31327,10.78872
52.31328,10.52678
52.31328,10.78869
52.31329,10.77309
52.3133,10.5264
52.31331,10.7733
52.31331,10.78815
52.31332,10.52624
52.31333,10.78775
52.31335,10.52584
52.31335,10.78738
52.31336,10.52559
52.31338,10.78683
52.31339,10.77392
52.31339,10.78662
52.3134,10.774
52.31341,10.77411
52.31342,10.78605
52.31344,10.77437
52.31344,10.78563
52.31345,10.52462
52.31346,10.77469
52.31346,10.78515
52.31346,10.78528
52.31347,10.52435
52.31348,10.78471
52.31349,10.78446
52.31352,10.77557
52.31352,10.78365
52.31353,10.77578
52.31354,10.52372
52.31354,10.77633
52.31354,10.77735
52.31354,10.78288
52.31354,10.78309
52.31355,10.77665
52.31355,10.77782
52.31355,10.77795
52.31355,10.77816
52.31355,10.78246
52.31356,10.52358
52.31356,10.77868
52.31356,10.78183
52.31356,10.78203
